paper_id,path,title,source,file_name,destination_path
03bab488904e97d0741294ee37d28906f3a9cfe3,downloaded_papers\Neural_circuit_mechanisms_of_sexual_receptivity_in_03bab488904e97d0741294ee37d28906f3a9cfe3.pdf,Neural circuit mechanisms of sexual receptivity in Drosophila females,local,Neural_circuit_mechanisms_of_sexual_receptivity_in_03bab488904e97d0741294ee37d28906f3a9cfe3.pdf,downloaded_papers\Neural_circuit_mechanisms_of_sexual_receptivity_in_03bab488904e97d0741294ee37d28906f3a9cfe3.pdf
268389360a6698a8c1edd70ec272ff8e35c459b6,C:\Users\44745\Zotero\storage\7RVUSQWP\Amin et al. - 2020 - Localized inhibition in the Drosophila mushroom bo.pdf,Localized inhibition in the Drosophila mushroom body,local,Amin et al. - 2020 - Localized inhibition in the Drosophila mushroom bo.pdf,downloaded_papers\Amin et al. - 2020 - Localized inhibition in the Drosophila mushroom bo.pdf
a6513abc3f4149703241664319af18f070d44137,downloaded_papers\The_neural_basis_for_a_persistent_internal_state_i_a6513abc3f4149703241664319af18f070d44137.pdf,The neural basis for a persistent internal state in Drosophila females,local,The_neural_basis_for_a_persistent_internal_state_i_a6513abc3f4149703241664319af18f070d44137.pdf,downloaded_papers\The_neural_basis_for_a_persistent_internal_state_i_a6513abc3f4149703241664319af18f070d44137.pdf
6639486b5067e079e18fa005d2d7b469cbb0f867,downloaded_papers\Octopamine_neuron_dependent_aggression_requires_dV_6639486b5067e079e18fa005d2d7b469cbb0f867.pdf,Octopamine neuron dependent aggression requires dVGLUT from dual-transmitting neurons,local,Octopamine_neuron_dependent_aggression_requires_dV_6639486b5067e079e18fa005d2d7b469cbb0f867.pdf,downloaded_papers\Octopamine_neuron_dependent_aggression_requires_dV_6639486b5067e079e18fa005d2d7b469cbb0f867.pdf
288c85e1761324b49916bb1806fe3d14a08c97de,downloaded_papers\ON_selectivity_in_the_Drosophila_visual_system_is_288c85e1761324b49916bb1806fe3d14a08c97de.pdf,ON selectivity in the Drosophila visual system is a multisynaptic process involving both glutamatergic and GABAergic inhibition,downloaded_existing,ON_selectivity_in_the_Drosophila_visual_system_is_288c85e1761324b49916bb1806fe3d14a08c97de.pdf,downloaded_papers\ON_selectivity_in_the_Drosophila_visual_system_is_288c85e1761324b49916bb1806fe3d14a08c97de.pdf
74a83c4e65434a602eb3e746c76ac95a151fe113,downloaded_papers\Auditory_activity_is_diverse_and_widespread_throug_74a83c4e65434a602eb3e746c76ac95a151fe113.pdf,Auditory activity is diverse and widespread throughout the central brain of Drosophila,local,Auditory_activity_is_diverse_and_widespread_throug_74a83c4e65434a602eb3e746c76ac95a151fe113.pdf,downloaded_papers\Auditory_activity_is_diverse_and_widespread_throug_74a83c4e65434a602eb3e746c76ac95a151fe113.pdf
fcfc1aa912398b2de7c04bfd9be4f2edf318efc9,downloaded_papers\Convergence_of_monosynaptic_and_polysynaptic_senso_fcfc1aa912398b2de7c04bfd9be4f2edf318efc9.pdf,Convergence of monosynaptic and polysynaptic sensory paths onto common motor outputs in a Drosophila feeding connectome,local,Convergence_of_monosynaptic_and_polysynaptic_senso_fcfc1aa912398b2de7c04bfd9be4f2edf318efc9.pdf,downloaded_papers\Convergence_of_monosynaptic_and_polysynaptic_senso_fcfc1aa912398b2de7c04bfd9be4f2edf318efc9.pdf
814386955cb53844e85ffcd46671b434c6291981,C:\Users\44745\Zotero\storage\QVPFX74M\Suver et al. - 2016 - An Array of Descending Visual Interneurons Encodin.pdf,An Array of Descending Visual Interneurons Encoding Self-Motion in Drosophila,local,Suver et al. - 2016 - An Array of Descending Visual Interneurons Encodin.pdf,downloaded_papers\Suver et al. - 2016 - An Array of Descending Visual Interneurons Encodin.pdf
bcdfa09a703ae57c2c289aad0e403b36680cd06b,downloaded_papers\Direct_neural_pathways_convey_distinct_visual_info_bcdfa09a703ae57c2c289aad0e403b36680cd06b.pdf,Direct neural pathways convey distinct visual information to Drosophila mushroom bodies,local,Direct_neural_pathways_convey_distinct_visual_info_bcdfa09a703ae57c2c289aad0e403b36680cd06b.pdf,downloaded_papers\Direct_neural_pathways_convey_distinct_visual_info_bcdfa09a703ae57c2c289aad0e403b36680cd06b.pdf
f1acadfe336dea6a3bf9e634b277300ce6975e09,downloaded_papers\Sparse_Decorrelated_Odor_Coding_in_the_Mushroom_Bo_f1acadfe336dea6a3bf9e634b277300ce6975e09.pdf,"Sparse, Decorrelated Odor Coding in the Mushroom Body Enhances Learned Odor Discrimination",local,Sparse_Decorrelated_Odor_Coding_in_the_Mushroom_Bo_f1acadfe336dea6a3bf9e634b277300ce6975e09.pdf,downloaded_papers\Sparse_Decorrelated_Odor_Coding_in_the_Mushroom_Bo_f1acadfe336dea6a3bf9e634b277300ce6975e09.pdf
1780a7602dccba1ab3ef6e58c2452b0cf283c82f,downloaded_papers\Synchronized_Bilateral_Synaptic_Inputs_to_Drosophi_1780a7602dccba1ab3ef6e58c2452b0cf283c82f.pdf,Synchronized Bilateral Synaptic Inputs to Drosophila melanogaster Neuropeptidergic Rest/Arousal Neurons,local,Synchronized_Bilateral_Synaptic_Inputs_to_Drosophi_1780a7602dccba1ab3ef6e58c2452b0cf283c82f.pdf,downloaded_papers\Synchronized_Bilateral_Synaptic_Inputs_to_Drosophi_1780a7602dccba1ab3ef6e58c2452b0cf283c82f.pdf
72e689efb73ed196606ddab446b3b1baece8c69f,downloaded_papers\Adaptation_to_visual_sparsity_enhances_responses_t_021eaf67da19d9ee21893e4aa83814fe953f2665.pdf,Adaptation to visual sparsity enhances responses to isolated stimuli.,local,Adaptation_to_visual_sparsity_enhances_responses_t_021eaf67da19d9ee21893e4aa83814fe953f2665.pdf,downloaded_papers\Adaptation_to_visual_sparsity_enhances_responses_t_021eaf67da19d9ee21893e4aa83814fe953f2665.pdf
800fcfb64552a23d710cee5d19aadd8549e71667,downloaded_papers\Smallfield_visual_projection_neurons_detect_transl_800fcfb64552a23d710cee5d19aadd8549e71667.pdf,Small-field visual projection neurons detect translational optic flow and support walking control,local,Smallfield_visual_projection_neurons_detect_transl_800fcfb64552a23d710cee5d19aadd8549e71667.pdf,downloaded_papers\Smallfield_visual_projection_neurons_detect_transl_800fcfb64552a23d710cee5d19aadd8549e71667.pdf
bf14aa837ffbfca9d574ee36fc173fc031d95b83,C:\Users\44745\Zotero\storage\FS8S9BNX\Kim et al. - 2023 - A visuomotor circuit for evasive flight turns in .pdf,A visuomotor circuit for evasive flight turns in Drosophila.,local,Kim et al. - 2023 - A visuomotor circuit for evasive flight turns in .pdf,downloaded_papers\Kim et al. - 2023 - A visuomotor circuit for evasive flight turns in .pdf
b7a1d7353e5c4a2b61eb8eabc2c3b75ac47d00c5,downloaded_papers\A_highspeed_modular_display_system_for_diverse_neu_b7a1d7353e5c4a2b61eb8eabc2c3b75ac47d00c5.pdf,"A high-speed, modular display system for diverse neuroscience applications",local,A_highspeed_modular_display_system_for_diverse_neu_b7a1d7353e5c4a2b61eb8eabc2c3b75ac47d00c5.pdf,downloaded_papers\A_highspeed_modular_display_system_for_diverse_neu_b7a1d7353e5c4a2b61eb8eabc2c3b75ac47d00c5.pdf
4911b1620402b8a49a66dc99e635837cfff010a7,downloaded_papers\Motion_vision_Drosophila_neural_pathways_that_go_w_4911b1620402b8a49a66dc99e635837cfff010a7.pdf,Motion vision: Drosophila neural pathways that go with the visual flow.,downloaded_existing,Motion_vision_Drosophila_neural_pathways_that_go_w_4911b1620402b8a49a66dc99e635837cfff010a7.pdf,downloaded_papers\Motion_vision_Drosophila_neural_pathways_that_go_w_4911b1620402b8a49a66dc99e635837cfff010a7.pdf
ef5ee2147c82a492d020a15f3c93ef358f213b99,downloaded_papers\Excitatory_and_inhibitory_neural_dynamics_jointly_ef5ee2147c82a492d020a15f3c93ef358f213b99.pdf,Excitatory and inhibitory neural dynamics jointly tune motion detection.,local,Excitatory_and_inhibitory_neural_dynamics_jointly_ef5ee2147c82a492d020a15f3c93ef358f213b99.pdf,downloaded_papers\Excitatory_and_inhibitory_neural_dynamics_jointly_ef5ee2147c82a492d020a15f3c93ef358f213b99.pdf
877fe65712eb93b724216f840efc8be8a79381b9,downloaded_papers\A_biophysical_account_of_multiplication_by_a_singl_877fe65712eb93b724216f840efc8be8a79381b9.pdf,A biophysical account of multiplication by a single neuron,local,A_biophysical_account_of_multiplication_by_a_singl_877fe65712eb93b724216f840efc8be8a79381b9.pdf,downloaded_papers\A_biophysical_account_of_multiplication_by_a_singl_877fe65712eb93b724216f840efc8be8a79381b9.pdf
841e7d78db0a11f04bc6409ee2334d936227aef9,downloaded_papers\Motion_vision_Pinning_down_motion_computation_in_a_841e7d78db0a11f04bc6409ee2334d936227aef9.pdf,Motion vision: Pinning down motion computation in an ever-changing circuit.,downloaded_existing,Motion_vision_Pinning_down_motion_computation_in_a_841e7d78db0a11f04bc6409ee2334d936227aef9.pdf,downloaded_papers\Motion_vision_Pinning_down_motion_computation_in_a_841e7d78db0a11f04bc6409ee2334d936227aef9.pdf
fc2be427f24cd428e71c7489b6a5faee6cf1e32a,downloaded_papers\Manipulating_neural_dynamics_to_tune_motion_detect_fc2be427f24cd428e71c7489b6a5faee6cf1e32a.pdf,Manipulating neural dynamics to tune motion detection,local,Manipulating_neural_dynamics_to_tune_motion_detect_fc2be427f24cd428e71c7489b6a5faee6cf1e32a.pdf,downloaded_papers\Manipulating_neural_dynamics_to_tune_motion_detect_fc2be427f24cd428e71c7489b6a5faee6cf1e32a.pdf
4b496a268c13485f3531d11574d38e8d9d10e83b,C:\Users\44745\Zotero\storage\PHMRNVFT\Ramos-Traslosheros and Silies - 2021 - The physiological basis for contrast opponency in .pdf,The physiological basis for contrast opponency in motion computation in Drosophila,local,Ramos-Traslosheros and Silies - 2021 - The physiological basis for contrast opponency in .pdf,downloaded_papers\Ramos-Traslosheros and Silies - 2021 - The physiological basis for contrast opponency in .pdf
c16097ffac838d88b98b614a34363ccc2d95e597,downloaded_papers\Nonpreferred_contrast_responses_in_the_Drosophila_c16097ffac838d88b98b614a34363ccc2d95e597.pdf,Non-preferred contrast responses in the Drosophila motion pathways reveal a receptive field structure that explains a common visual illusion,downloaded_existing,Nonpreferred_contrast_responses_in_the_Drosophila_c16097ffac838d88b98b614a34363ccc2d95e597.pdf,downloaded_papers\Nonpreferred_contrast_responses_in_the_Drosophila_c16097ffac838d88b98b614a34363ccc2d95e597.pdf
31529d2c25fa94c35a98200a6335896fd36da581,downloaded_papers\The_physiological_basis_for_the_computation_of_dir_31529d2c25fa94c35a98200a6335896fd36da581.pdf,The physiological basis for the computation of direction selectivity in the Drosophila OFF pathway,local,The_physiological_basis_for_the_computation_of_dir_31529d2c25fa94c35a98200a6335896fd36da581.pdf,downloaded_papers\The_physiological_basis_for_the_computation_of_dir_31529d2c25fa94c35a98200a6335896fd36da581.pdf
90e72bb772dae28fb446318b2ad4fc0bcd5b10cb,downloaded_papers\An_optimal_population_code_for_global_motion_estim_90e72bb772dae28fb446318b2ad4fc0bcd5b10cb.pdf,An optimal population code for global motion estimation in local direction-selective cells,local,An_optimal_population_code_for_global_motion_estim_90e72bb772dae28fb446318b2ad4fc0bcd5b10cb.pdf,downloaded_papers\An_optimal_population_code_for_global_motion_estim_90e72bb772dae28fb446318b2ad4fc0bcd5b10cb.pdf
afc2146102cedbae1bc2674c2cd7c81714464bab,downloaded_papers\How_fly_neurons_compute_the_direction_of_visual_mo_afc2146102cedbae1bc2674c2cd7c81714464bab.pdf,How fly neurons compute the direction of visual motion,local,How_fly_neurons_compute_the_direction_of_visual_mo_afc2146102cedbae1bc2674c2cd7c81714464bab.pdf,downloaded_papers\How_fly_neurons_compute_the_direction_of_visual_mo_afc2146102cedbae1bc2674c2cd7c81714464bab.pdf
7f92bdf48ac6594ce707524897b8f566a1071e3d,downloaded_papers\Using_slow_frame_rate_imaging_to_extract_fast_rece_7f92bdf48ac6594ce707524897b8f566a1071e3d.pdf,Using slow frame rate imaging to extract fast receptive fields,local,Using_slow_frame_rate_imaging_to_extract_fast_rece_7f92bdf48ac6594ce707524897b8f566a1071e3d.pdf,downloaded_papers\Using_slow_frame_rate_imaging_to_extract_fast_rece_7f92bdf48ac6594ce707524897b8f566a1071e3d.pdf
32db0be66e947a52b7fde53687b999ac4b0fd7fe,downloaded_papers\The_computation_of_directional_selectivity_in_the_32db0be66e947a52b7fde53687b999ac4b0fd7fe.pdf,The computation of directional selectivity in the Drosophila OFF motion pathway,local,The_computation_of_directional_selectivity_in_the_32db0be66e947a52b7fde53687b999ac4b0fd7fe.pdf,downloaded_papers\The_computation_of_directional_selectivity_in_the_32db0be66e947a52b7fde53687b999ac4b0fd7fe.pdf
6ff94b2c6618c43101a598b303ecc65be1e28f37,downloaded_papers\Dynamic_nonlinearities_enable_direction_opponency_6ff94b2c6618c43101a598b303ecc65be1e28f37.pdf,Dynamic nonlinearities enable direction opponency in Drosophila elementary motion detectors,local,Dynamic_nonlinearities_enable_direction_opponency_6ff94b2c6618c43101a598b303ecc65be1e28f37.pdf,downloaded_papers\Dynamic_nonlinearities_enable_direction_opponency_6ff94b2c6618c43101a598b303ecc65be1e28f37.pdf
e1fd90f60bacad3803f638d555a5d584bdb6df04,downloaded_papers\Visual_Control_of_Walking_Speed_in_Drosophila_e1fd90f60bacad3803f638d555a5d584bdb6df04.pdf,Visual Control of Walking Speed in Drosophila.,downloaded_existing,Visual_Control_of_Walking_Speed_in_Drosophila_e1fd90f60bacad3803f638d555a5d584bdb6df04.pdf,downloaded_papers\Visual_Control_of_Walking_Speed_in_Drosophila_e1fd90f60bacad3803f638d555a5d584bdb6df04.pdf
f8c84277681777d4bb7b4b7aa078a314b5e34eb5,C:\Users\44745\Zotero\storage\E7NBIQJR\Richter et al. - 2018 - Glutamate Signaling in the Fly Visual System.pdf,Glutamate Signaling in the Fly Visual System,local,Richter et al. - 2018 - Glutamate Signaling in the Fly Visual System.pdf,downloaded_papers\Richter et al. - 2018 - Glutamate Signaling in the Fly Visual System.pdf
852a1acb2115bf90cc60edfab12eed6177cf5b7f,downloaded_papers\A_unifying_model_to_predict_multiple_object_orient_852a1acb2115bf90cc60edfab12eed6177cf5b7f.pdf,A unifying model to predict multiple object orienting behaviors in tethered flies,local,A_unifying_model_to_predict_multiple_object_orient_852a1acb2115bf90cc60edfab12eed6177cf5b7f.pdf,downloaded_papers\A_unifying_model_to_predict_multiple_object_orient_852a1acb2115bf90cc60edfab12eed6177cf5b7f.pdf
bba384de471eb32b4788989cdd6e027876644582,downloaded_papers\A_common_directional_tuning_mechanism_of_Drosophil_bba384de471eb32b4788989cdd6e027876644582.pdf,A common directional tuning mechanism of Drosophila motion-sensing neurons in the ON and in the OFF pathway,local,A_common_directional_tuning_mechanism_of_Drosophil_bba384de471eb32b4788989cdd6e027876644582.pdf,downloaded_papers\A_common_directional_tuning_mechanism_of_Drosophil_bba384de471eb32b4788989cdd6e027876644582.pdf
b84497e3c36ee7e90c50e4b19f166dd20b59c4f2,downloaded_papers\Angular_velocity_integration_in_a_fly_heading_circ_b84497e3c36ee7e90c50e4b19f166dd20b59c4f2.pdf,Angular velocity integration in a fly heading circuit,local,Angular_velocity_integration_in_a_fly_heading_circ_b84497e3c36ee7e90c50e4b19f166dd20b59c4f2.pdf,downloaded_papers\Angular_velocity_integration_in_a_fly_heading_circ_b84497e3c36ee7e90c50e4b19f166dd20b59c4f2.pdf
a83d70185c5b08a3cf6a8524933e02d280b6d118,downloaded_papers\Role_of_GABAergic_Inhibition_in_Shaping_OdorEvoked_a83d70185c5b08a3cf6a8524933e02d280b6d118.pdf,Role of GABAergic Inhibition in Shaping Odor-Evoked Spatiotemporal Patterns in the Drosophila Antennal Lobe,local,Role_of_GABAergic_Inhibition_in_Shaping_OdorEvoked_a83d70185c5b08a3cf6a8524933e02d280b6d118.pdf,downloaded_papers\Role_of_GABAergic_Inhibition_in_Shaping_OdorEvoked_a83d70185c5b08a3cf6a8524933e02d280b6d118.pdf
0c1c5de54d7d7205606bfe99683370d9241cb628,downloaded_papers\A_neuronal_population_clock_for_interval_timing_in_0c1c5de54d7d7205606bfe99683370d9241cb628.pdf,A neuronal population clock for interval timing in Drosophila.,downloaded_existing,A_neuronal_population_clock_for_interval_timing_in_0c1c5de54d7d7205606bfe99683370d9241cb628.pdf,downloaded_papers\A_neuronal_population_clock_for_interval_timing_in_0c1c5de54d7d7205606bfe99683370d9241cb628.pdf
e63dc864b1cce67079743ae5e83e6edd88bd5be9,downloaded_papers\In_vivo_autofluorescence_lifetime_imaging_of_spati_e63dc864b1cce67079743ae5e83e6edd88bd5be9.pdf,In vivo autofluorescence lifetime imaging of spatial metabolic heterogeneities and learning-induced changes in the Drosophila mushroom body,downloaded_existing,In_vivo_autofluorescence_lifetime_imaging_of_spati_e63dc864b1cce67079743ae5e83e6edd88bd5be9.pdf,downloaded_papers\In_vivo_autofluorescence_lifetime_imaging_of_spati_e63dc864b1cce67079743ae5e83e6edd88bd5be9.pdf
971bcdf095d1d41acaf574f5950293721965ba3a,C:\Users\44745\Zotero\storage\3EEXAQ8R\Kathman et al. - 2025 - Neural dynamics for working memory and evidence integration during olfactory navigation in Drosophil.pdf,Neural dynamics for working memory and evidence integration during olfactory navigation in Drosophila,local,Kathman et al. - 2025 - Neural dynamics for working memory and evidence integration during olfactory navigation in Drosophil.pdf,downloaded_papers\Kathman et al. - 2025 - Neural dynamics for working memory and evidence integration during olfactory navigation in Drosophil.pdf
ea1afb61a6e5b139ef1da685b6ba9d8bee159346,C:\Users\44745\Zotero\storage\PFX3Y6WP\Someya et al. - 2025 - Distinct circuit motifs evaluate opposing innate values of odors.pdf,Distinct circuit motifs evaluate opposing innate values of odors.,local,Someya et al. - 2025 - Distinct circuit motifs evaluate opposing innate values of odors.pdf,downloaded_papers\Someya et al. - 2025 - Distinct circuit motifs evaluate opposing innate values of odors.pdf
34c1d5e3216f78ada5f5e9c80a6c81896b9d30c0,C:\Users\44745\Zotero\storage\3ACTFEH4\Iwasaki et al. - 2025 - Drosophila learn about properties of objects throu.pdf,Drosophila learn to prefer immobile spherical objects through repeated physical interaction,local,Iwasaki et al. - 2025 - Drosophila learn about properties of objects throu.pdf,downloaded_papers\Iwasaki et al. - 2025 - Drosophila learn about properties of objects throu.pdf
339b036488462bce18b943a133875b3f2256a0f6,downloaded_papers\A_critical_role_for_the_Fascin_family_of_actin_bun_339b036488462bce18b943a133875b3f2256a0f6.pdf,"A critical role for the Fascin family of actin bundling proteins in axon development, brain wiring and function.",downloaded_existing,A_critical_role_for_the_Fascin_family_of_actin_bun_339b036488462bce18b943a133875b3f2256a0f6.pdf,downloaded_papers\A_critical_role_for_the_Fascin_family_of_actin_bun_339b036488462bce18b943a133875b3f2256a0f6.pdf
a005a36c4f9f237800ff9ff639d9e68b23ffc3a9,downloaded_papers\Rapid_memory_shift_between_different_synaptic_ense_a005a36c4f9f237800ff9ff639d9e68b23ffc3a9.pdf,Rapid memory shift between different synaptic ensembles promotes forgetting in Drosophila.,downloaded_existing,Rapid_memory_shift_between_different_synaptic_ense_a005a36c4f9f237800ff9ff639d9e68b23ffc3a9.pdf,downloaded_papers\Rapid_memory_shift_between_different_synaptic_ense_a005a36c4f9f237800ff9ff639d9e68b23ffc3a9.pdf
31e435596f9bfdf06c28a50ec2bb2b4ff9d897c7,downloaded_papers\A_temporally_restricted_function_of_the_dopamine_r_31e435596f9bfdf06c28a50ec2bb2b4ff9d897c7.pdf,A temporally restricted function of the dopamine receptor Dop1R2 during memory formation,local,A_temporally_restricted_function_of_the_dopamine_r_31e435596f9bfdf06c28a50ec2bb2b4ff9d897c7.pdf,downloaded_papers\A_temporally_restricted_function_of_the_dopamine_r_31e435596f9bfdf06c28a50ec2bb2b4ff9d897c7.pdf
b1b3e4e26c27ae9f207652fa29332b6e9fe4e104,downloaded_papers\Dopamine_neurons_that_inform_Drosophila_olfactory_b1b3e4e26c27ae9f207652fa29332b6e9fe4e104.pdf,"Dopamine neurons that inform Drosophila olfactory memory have distinct, acute functions driving attraction and aversion",local,Dopamine_neurons_that_inform_Drosophila_olfactory_b1b3e4e26c27ae9f207652fa29332b6e9fe4e104.pdf,downloaded_papers\Dopamine_neurons_that_inform_Drosophila_olfactory_b1b3e4e26c27ae9f207652fa29332b6e9fe4e104.pdf
32c7c3623b5294f0d10a3d265429af5c75e4b911,C:\Users\44745\Zotero\storage\5XY6SCF7\Huang et al. - 2024 - Dopamine-mediated interactions between short- and .pdf,Dopamine-mediated interactions between short- and long-term memory dynamics,local,Huang et al. - 2024 - Dopamine-mediated interactions between short- and .pdf,downloaded_papers\Huang et al. - 2024 - Dopamine-mediated interactions between short- and .pdf
e24dc9b7495c2029b8b78a70db226d33a6184d96,downloaded_papers\The_neurodevelopmental_genes_alan_shepard_and_Neur_e24dc9b7495c2029b8b78a70db226d33a6184d96.pdf,The neurodevelopmental genes alan shepard and Neuroglian contribute to female mate preference in African Drosophila melanogaster,local,The_neurodevelopmental_genes_alan_shepard_and_Neur_e24dc9b7495c2029b8b78a70db226d33a6184d96.pdf,downloaded_papers\The_neurodevelopmental_genes_alan_shepard_and_Neur_e24dc9b7495c2029b8b78a70db226d33a6184d96.pdf
785225a09862c01a124472cd7897137ccc4d4c04,downloaded_papers\Wind_Gates_Olfaction_Driven_Search_States_in_Free_785225a09862c01a124472cd7897137ccc4d4c04.pdf,Wind Gates Olfaction Driven Search States in Free Flight,local,Wind_Gates_Olfaction_Driven_Search_States_in_Free_785225a09862c01a124472cd7897137ccc4d4c04.pdf,downloaded_papers\Wind_Gates_Olfaction_Driven_Search_States_in_Free_785225a09862c01a124472cd7897137ccc4d4c04.pdf
3f3bd654f5839fbd9a639e24dbced8c09f04654f,downloaded_papers\New_genetic_tools_for_mushroom_body_output_neurons_3f3bd654f5839fbd9a639e24dbced8c09f04654f.pdf,New genetic tools for mushroom body output neurons in Drosophila,local,New_genetic_tools_for_mushroom_body_output_neurons_3f3bd654f5839fbd9a639e24dbced8c09f04654f.pdf,downloaded_papers\New_genetic_tools_for_mushroom_body_output_neurons_3f3bd654f5839fbd9a639e24dbced8c09f04654f.pdf
8ba7d05891a14d9dc1e50fe1586f1db542d1634c,downloaded_papers\Dopaminergic_systems_create_reward_seeking_despite_8ba7d05891a14d9dc1e50fe1586f1db542d1634c.pdf,Dopaminergic systems create reward seeking despite adverse consequences,local,Dopaminergic_systems_create_reward_seeking_despite_8ba7d05891a14d9dc1e50fe1586f1db542d1634c.pdf,downloaded_papers\Dopaminergic_systems_create_reward_seeking_despite_8ba7d05891a14d9dc1e50fe1586f1db542d1634c.pdf
ac6b0ddfa897594e6babf403ecdef708a89f21d3,downloaded_papers\Neural_circuit_mechanisms_for_transforming_learned_12b051d4c0aa055e2eddf3157c7b9ff198c30118.pdf,Neural circuit mechanisms for transforming learned olfactory valences into wind-oriented movement,local,Neural_circuit_mechanisms_for_transforming_learned_12b051d4c0aa055e2eddf3157c7b9ff198c30118.pdf,downloaded_papers\Neural_circuit_mechanisms_for_transforming_learned_12b051d4c0aa055e2eddf3157c7b9ff198c30118.pdf
cdf26ad1ad4a4a60a2a20389dd3d10ec5eecc1a9,C:\Users\44745\Zotero\storage\RZRU6W4J\Kato et al. - 2023 - Dopaminergic neurons dynamically update sensory va.pdf,Dopaminergic neurons dynamically update sensory values during olfactory maneuver.,local,Kato et al. - 2023 - Dopaminergic neurons dynamically update sensory va.pdf,downloaded_papers\Kato et al. - 2023 - Dopaminergic neurons dynamically update sensory va.pdf
ca202d694568cfe5366a569400fbd82166c02ddf,downloaded_papers\Mate_copying_requires_the_coincidence_detector_Rut_ca202d694568cfe5366a569400fbd82166c02ddf.pdf,Mate copying requires the coincidence detector Rutabaga in the mushroom bodies of Drosophila melanogaster,downloaded_existing,Mate_copying_requires_the_coincidence_detector_Rut_ca202d694568cfe5366a569400fbd82166c02ddf.pdf,downloaded_papers\Mate_copying_requires_the_coincidence_detector_Rut_ca202d694568cfe5366a569400fbd82166c02ddf.pdf
3d9158dfb4a1a265ef77d91f529ccd2b7c0c161e,downloaded_papers\Input_density_tunes_Kenyon_cell_sensory_responses_3d9158dfb4a1a265ef77d91f529ccd2b7c0c161e.pdf,Input density tunes Kenyon cell sensory responses in the Drosophila mushroom body.,downloaded_existing,Input_density_tunes_Kenyon_cell_sensory_responses_3d9158dfb4a1a265ef77d91f529ccd2b7c0c161e.pdf,downloaded_papers\Input_density_tunes_Kenyon_cell_sensory_responses_3d9158dfb4a1a265ef77d91f529ccd2b7c0c161e.pdf
8430e733ad1de11657a17510363df3eec3eed965,downloaded_papers\Flexible_specificity_of_memory_in_Drosophila_depen_8430e733ad1de11657a17510363df3eec3eed965.pdf,Flexible specificity of memory in Drosophila depends on a comparison between choices,local,Flexible_specificity_of_memory_in_Drosophila_depen_8430e733ad1de11657a17510363df3eec3eed965.pdf,downloaded_papers\Flexible_specificity_of_memory_in_Drosophila_depen_8430e733ad1de11657a17510363df3eec3eed965.pdf
79bc93109394b70eebbcb94e3b181c4fce4bd53c,downloaded_papers\Combined_patterns_of_activity_of_major_neuronal_cl_1f8a604cd87477112fc6cdcf8ae519ade43ed075.pdf,Global change in brain state during spontaneous and forced walk in Drosophila is composed of combined activity patterns of different neuron classes,local,Combined_patterns_of_activity_of_major_neuronal_cl_1f8a604cd87477112fc6cdcf8ae519ade43ed075.pdf,downloaded_papers\Combined_patterns_of_activity_of_major_neuronal_cl_1f8a604cd87477112fc6cdcf8ae519ade43ed075.pdf
9cde03d5770fd499d54a7584ca4f1142d55c5388,downloaded_papers\Local_5HT_signaling_bidirectionally_regulates_the_9cde03d5770fd499d54a7584ca4f1142d55c5388.pdf,Local 5-HT signaling bi-directionally regulates the coincidence time window for associative learning.,local,Local_5HT_signaling_bidirectionally_regulates_the_9cde03d5770fd499d54a7584ca4f1142d55c5388.pdf,downloaded_papers\Local_5HT_signaling_bidirectionally_regulates_the_9cde03d5770fd499d54a7584ca4f1142d55c5388.pdf
a2105919a993b384cae561e9104539128b2181fc,downloaded_papers\Rewarding_Capacity_of_Optogenetically_Activating_a_a2105919a993b384cae561e9104539128b2181fc.pdf,Rewarding Capacity of Optogenetically Activating a Giant GABAergic Central-Brain Interneuron in Larval Drosophila,local,Rewarding_Capacity_of_Optogenetically_Activating_a_a2105919a993b384cae561e9104539128b2181fc.pdf,downloaded_papers\Rewarding_Capacity_of_Optogenetically_Activating_a_a2105919a993b384cae561e9104539128b2181fc.pdf
f315a89097a9ba2721b07f6733c8723c55cfb591,downloaded_papers\Reward_expectations_direct_learning_and_drive_oper_f315a89097a9ba2721b07f6733c8723c55cfb591.pdf,Reward expectations direct learning and drive operant matching in Drosophila,local,Reward_expectations_direct_learning_and_drive_oper_f315a89097a9ba2721b07f6733c8723c55cfb591.pdf,downloaded_papers\Reward_expectations_direct_learning_and_drive_oper_f315a89097a9ba2721b07f6733c8723c55cfb591.pdf
01c58b1106dba46cfb3dcf9c68e5f9af9a90f17b,downloaded_papers\Emotional_states_Sweet_relief_for_depressed_flies_01c58b1106dba46cfb3dcf9c68e5f9af9a90f17b.pdf,Emotional states: Sweet relief for depressed flies.,downloaded_existing,Emotional_states_Sweet_relief_for_depressed_flies_01c58b1106dba46cfb3dcf9c68e5f9af9a90f17b.pdf,downloaded_papers\Emotional_states_Sweet_relief_for_depressed_flies_01c58b1106dba46cfb3dcf9c68e5f9af9a90f17b.pdf
